video_id,title,publishedAt,duration,dimension,definition,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags,dateExtract
SCM4hU9aWVI,Chủ nghĩa Khắc Kỷ nói gì về việc CÓ TIỀN? | Lối sống,2023-09-03T04:30:14Z,PT12M53S,2d,hd,89087,1661,,0,65,"['spiderum', 'spiderum giáo dục', 'spiderum lịch sử', 'spiderum channel', 'Chủ nghĩa Khắc Kỷ', 'nô lệ đồng tiền', 'nô lệ của đồng tiền', 'sách chủ nghĩa khắc kỷ', 'chủ nghĩa khắc kỷ', 'chủ nghĩa khắc kỷ là gì', 'triết học khắc kỷ', 'chu nghia khac ky', 'no le dong tien', 'no le cua dong tien', 'kiếm tiền', 'bài học kinh doanh', 'kinh doanh', 'bài học thành công', 'bài học kinh doanh đắt giá']",2024-07-09 14:10:11.822467
q5oR6e0YY9U,Bạn đang đầu tư (investing) hay là đánh bạc (gambling)? | Chuong Nguyen | Tiền tài,2023-09-02T10:30:30Z,PT9M9S,2d,hd,37602,583,,0,62,"['spiderum', 'spiderum giáo dục', 'spiderum lịch sử', 'spiderum channel', 'Bạn đang đầu tư hay là đánh bạc', 'Bạn đang đầu tư (investing) hay là đánh bạc (gambling)', 'investing', 'gambling', 'đầu tư', 'đầu tư chứng khoán', 'đầu tư tài chính', 'bạn đang đầu tư hay là đánh bạc', 'đầu tư hay là đánh bạc']",2024-07-09 14:10:11.945650
LorbXGtwxB4,Cần tư duy thế nào để trở thành tỷ phú Hàn Quốc? | quanggkhai | Thế giới,2023-09-01T10:30:06Z,PT13M59S,2d,hd,15350,426,,0,26,"['spiderum', 'spiderum giáo dục', 'spiderum lịch sử', 'spiderum channel', 'Cần tư duy thế nào để trở thành tỷ phú Hàn Quốc', 'Cần tư duy thế nào để trở thành tỷ phú', 'tư duy thế nào để trở thành tỷ phú Hàn Quốc', 'tư duy thế nào để trở thành tỷ phú', 'tư duy tỷ phú', 'làm giàu', 'tư duy làm giàu', 'bài học thành công', 'tu duy ty phu']",2024-07-09 14:10:12.067890
XOP13QkYTkc,Vì sao Hà Nội cứ… MƯA LÀ NGẬP? | THẾ GIỚI THẦN THOẠI | Thế giới,2023-08-31T10:30:17Z,PT21M19S,2d,hd,28231,744,,0,156,"['Vì sao Hà Nội cứ… MƯA LÀ NGẬP? | THẾ GIỚI THẦN THOẠI | Thế giới', 'vì sao hà nội cứ mưa hà nội', 'tình trạng ngập úng ở hà nội', 'đường phố hà nội ngập sâu', 'mưa lớn gây ngập hà nội', 'trung quốc lũ lụt lịch sử', 'mưa lớn gây lũ sông hồng', 'vì sao hà nội cứ mưa là ngập spiderum', 'lũ lụt ở trung quốc', 'lũ lụt mưa lớn kỷ lục trung quốc sơ tán hơn 7 triệu người', 'ngập lụt thiên tai việt nam', 'hà nội ngập lụt nghiêm trọng biển nước sau cơn mưa', 'hà nội biến thành sông sau trận mưa lớn đặc biệt']",2024-07-09 14:10:12.191929
2oAHv5aIHYI,Bạn có tò mò về NHẬT KÝ KHẮC KỶ của HOÀNG ĐẾ LA MÃ MARCUS AURELIUS? #suytuong #chunghiakhacky,2023-08-31T05:06:42Z,PT59S,2d,hd,4320,223,,0,1,"['suytuong', 'chunghiakhacky', 'Spiderum', 'triethocthuchanh', 'phattrienbanthan', 'tuduytichcuc', 'spiderum', 'spiderum giáo dục', 'spiderum channel', 'spiderum lịch sử', 'pre-order sách Suy Tưởng của Marcus Aurelius', 'sách Suy Tưởng của Marcus Aurelius', 'Marcus Aurelius', 'Suy Tưởng của Marcus Aurelius']",2024-07-09 14:10:12.314118
CweZIN1zEQY,Việt Nam làm gì trước cuộc chiến công nghệ Hoa Kỳ - Trung Quốc? | quanggkhai12 | Thế giới,2023-08-30T10:30:06Z,PT12M2S,2d,hd,101920,912,,0,227,"['Việt Nam làm gì trước cuộc chiến công nghệ Hoa Kỳ - Trung Quốc?', 'toàn cảnh chiến tranh thương mại mỹ trung vtv24', 'nhìn lại cuộc chiến thương mãi mỹ trung dưới góc độ cờ vua vtv24', 'chiến tranh công nghệ mỹ trung vtv24', 'tại sao trung quốc lại rộng lớn đến thế spiderum', '5 điều tệ nhất khi sống ở bắc kinh trung quốc', 'nền kinh tế trung quốc có thật sự lớn mạnh hơn nền kinh tế mỹ', 'mỹ trung', 'mỹ trung quốc', 'việt nam mỹ trung quốc', 'việt nam mỹ', 'việt trung', 'quan hệ việt nam trung quốc']",2024-07-09 14:10:12.432017
GzfWQCSTVEg,Con người có thực sự THƯỢNG ĐẲNG? | Hex | Quan điểm,2023-08-30T04:30:10Z,PT17M52S,2d,hd,63326,1320,,0,235,"['Con người có thực sự THƯỢNG ĐẲNG? | Hex | Quan điểm', 'con người có thực sự thượng đẳng spiderum', 'thượng đẳng hex spiderum', 'thượng đẳng có phải một loại bệnh tâm lý spiderum', 'vì sao trung quốc không thể sản sinh einstein hay newton spiderum', 'ưu thế sinh học của người châu á là gì spiderum', 'nguồn gốc loài người nếu không phải tiến hoá thì chúng ta được sinh ra từ đâu', 'spiderum books lược sử loài người', 'nguồn gốc loài người', 'lược sử loài người yuval noah harari']",2024-07-09 14:10:12.555668
_xdZyMzXEOk,3 lý do bạn KHÔNG THỂ DỰ ĐOÁN được THỊ TRƯỜNG CHỨNG KHOÁN | Anh Tuấn Vũ | Tiền tài,2023-08-29T10:30:09Z,PT9M33S,2d,hd,21104,598,,0,61,"['3 LÝ DO BẠN KHÔNG THỂ DỰ ĐOÁN ĐƯỢC THỊ TRƯỜNG CHỨNG KHOÁN', 'phân tích thị trường chứng khoán', 'nhận định thị trường chứng khoán', 'đầu tư chứng khoán', 'dự đoán tình hình chứng khoán', 'chứng khoán thế giới', 'thị trường chứng khoán hôm nay tăng hay giảm', 'thị trường chứng khoán hôm nay', 'khớp lệnh vtv24', 'chứng khoán hôm nay', 'phân tích chứng khoán', 'phân tích kỹ thuật chứng khoán', 'DỰ ĐOÁN được THỊ TRƯỜNG CHỨNG KHOÁN', 'LÝ DO BẠN KHÔNG THỂ DỰ ĐOÁN ĐƯỢC THỊ TRƯỜNG CHỨNG KHOÁN']",2024-07-09 14:10:12.681639
7qnpjMSdeF0,Chiến dịch Berlin: Hồi kết của Đệ tam Đế chế | Hải Stark | Thế giới,2023-08-28T10:30:03Z,PT33M23S,2d,hd,297915,2380,,0,216,"['Chiến dịch Berlin', 'Đệ tam Đế chế', 'chiến dịch berlin 1945', 'chiến dịch berlin', 'diễn biến chiến dịch berlin', 'tóm tắt chiến dịch berlin', 'chiến tranh thế giới thứ 2', 'Chiến dịch Berlin: Hồi kết của Đệ tam Đế chế | Hải Stark | Thế giới', 'hồi kết của đệ tam đế chế', 'bọn phát xít là ai kiến thức thú vị', 'vì sao hitler đầu tư rất nhiều cho quân phục đức quốc xã spiderum', '5 vị tướng nổi tiếng nhất của đức quốc xã', 'chiến tranh thế giới lần thứ 2 battlecry', 'quốc kỳ của đức ra đời thế nào']",2024-07-09 14:10:12.804247
82fSRY0Irs4,VÌ SAO LẠI GỌI LÀ “HÀ NỘI 36 PHỐ PHƯỜNG”?,2023-08-28T02:00:06Z,PT52S,2d,hd,11474,489,,0,8,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'HÀ NỘI 36 PHỐ PHƯỜNG', 'hà nội 36 phố phường', 'hà nội', 'hà nội phố', 'phố cổ hà nội', 'du lịch hà nội']",2024-07-09 14:10:12.929622
QMASV2s4a8A,Hình ảnh của người CHÂU Á trong TRUYỀN THÔNG PHƯƠNG TÂY | MinP02 | Quan điểm,2023-08-27T10:30:16Z,PT12M4S,2d,hd,41024,955,,0,160,"['Hình ảnh của người CHÂU Á trong TRUYỀN THÔNG PHƯƠNG TÂY | MinP02 | Quan điểm', 'người châu á trong mắt truyền thông phương tây', 'phim hollywood từng xuyên tạc hình ảnh châu á', 'phim hollywood xuyên tạc châu á', 'ưu thế sinh học của người châu á spiderum', 'vì sao trung quốc không thể sản sinh einstein hay newton spiderum', 'châu á châu lục nhiều cái nhất trên thế giới việt nam nhất gì', 'áp lực sức đẹp của người châu á spiderum', 'việt nam nạn nhân của địa lý spiderum']",2024-07-09 14:10:13.052349
BgClV3ONoyg,HỒ GƯƠM TỪNG RẤT RỘNG LỚN,2023-08-27T02:00:08Z,PT47S,2d,hd,8846,364,,0,4,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'HỒ GƯƠM', 'hồ gươm', 'cụ rùa hồ gươm', 'rùa hồ gươm', 'sự tích hồ gươm']",2024-07-09 14:10:13.177669
QaBUPOjEOtM,GIÁO DỤC mà BẮT BUỘC… thì mục đích là gì? | Tornad | Quan điểm,2023-08-26T10:30:08Z,PT17M12S,2d,hd,63628,1908,,0,231,"['giáo dục bắt buộc', 'mục đích của giáo dục bắt buộc', 'giao duc de lam gi', 'giáo dục là gì', 'giáo dục chân chính', 'mục đích giáo dục', 'mục đích của giáo dục', 'giáo dục việt nam', 'nền giáo dục', 'nền giáo dục việt nam', 'giao duc viet nam', 'TRƯỜNG HỌC CÔNG NGHIỆP: LÒ ĐÀO TẠO NGƯỜI ÓC KIẾN', 'mặt đen tối của giáo dục nhật bản spiderum', 'Những điểm mù trong học tập', 'học viện quản lý giáo dục', 'quản lý giáo dục ra làm gì', 'spiderum', 'GIÁO DỤC mà BẮT BUỘC… thì mục đích là gì? | Tornad | Quan điểm']",2024-07-09 14:10:13.294315
uj0pNg0CzPY,“HÀ NỘI” NGHĨA LÀ GÌ?,2023-08-26T02:00:36Z,PT44S,2d,hd,7156,292,,0,10,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'hà nội', 'hà nội nghĩa là gì', 'lịch sử việt nam']",2024-07-09 14:10:13.446188
lpZqkzWk3-U,Quốc kỳ nước ĐỨC đã ra đời như thế nào? | Hoang Anh | THẾ GIỚI,2023-08-25T10:30:11Z,PT8M,2d,hd,70956,1279,,0,124,"['Quốc kỳ nước ĐỨC đã ra đời như thế nào', 'quốc kỳ nước đức đã ra đời như thế nào spiderum', 'lịch sử hình thành nước đức', 'lịch sử hình thành cộng hoà liên bang đức', 'tóm tắt lịch sử nước đức', 'hành trình lực sử cộng hoà liên bang đức', 'nước đức kẻ gánh tạ huyền thoại của châu âu', 'đức đất nước hùng cường', 'tóm tắt nhanh lịch sử đông đức tây đức', 'tại sao đức giàu', 'cách làm giàu đáng ngưỡng mộ của nước Đức', 'nước Đức kẻ phản diện vĩ đại', 'spiderum', 'cờ đức', 'quốc kỳ đức', 'quốc kỳ các nước']",2024-07-09 14:10:13.569652
Fcu2mBpEZSw,VĂN MIẾU QUỐC TỬ GIÁM TỪNG LÀ MỘT HÒN ĐẢO?,2023-08-25T02:00:04Z,PT48S,2d,hd,5542,209,,0,0,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'VĂN MIẾU QUỐC TỬ GIÁM', 'văn miếu quốc tử giám', 'văn miếu quốc tử giám hà nội', 'thuyết minh văn miếu quốc tử giám', 'văn miếu', 'quốc tử giám', 'văn miếu môn']",2024-07-09 14:10:13.699874
2LqRqTsVsQc,Hình tượng ZEUS đã bị văn hoá đại chúng HIỂU SAI? | THẾ GIỚI THẦN THOẠI | QUAN ĐIỂM,2023-08-24T10:30:00Z,PT22M20S,2d,hd,45935,1060,,0,115,"['ZEUS', 'thần thoại hy lạp', 'zeus', 'spiderum', 'spider', 'Hình tượng ZEUS', 'thần zeus', 'thần thoại', 'than zeus', 'quan điểm', 'spiderum quan điểm', 'Hình tượng ZEUS đã bị văn hoá đại chúng HIỂU SAI? | THẾ GIỚI THẦN THOẠI | Quan điểm', 'THẾ GIỚI THẦN THOẠI', 'Hình tượng ZEUS đã bị văn hoá đại chúng HIỂU SAI?', 'Đắc nhân tâm', 'review thần thoại hy lạp', 'quái vật thần thoại hy lạp']",2024-07-09 14:10:13.825273
ApUi09-_4xY,Khái niệm “SỐNG THỬ” có đang bị TIÊU CỰC HOÁ QUÁ MỨC? | Trung Phạm | Quan điểm,2023-08-23T10:30:08Z,PT12M15S,2d,hd,9583,319,,0,30,"['Khái niệm “SỐNG THỬ” có đang bị TIÊU CỰC HOÁ QUÁ MỨC? | Trung Phạm | Quan điểm', 'vì sao chúng ta cần sống thử spiderum', 'sống thử là tốt hay xấu spiderum', 'sức mạnh của ngôn từ spiderum', 'sống thử trước hôn nhân là cần thiết nguyễn hữu trí', 'phim hài sống thử mc thành long', 'góc nhìn về sống thử', 'sống thử gặp nhau cuối tuần', 'thử thách 24h sống thử trên ghế xofa', 'siêu phẩm sống thử cả xóm đều khen bản full', 'sống thử spiderum', 'sống thử', 'có nên sống thử trước hôn nhân', 'có nên sống thử']",2024-07-09 14:10:13.947039
4pGUdyHmxlc,TẤT TẦN TẬT VỀ SỰ TRỖI DẬY & SỤP ĐỔ HOÀN TOÀN CỦA TERRA LUNA | Trường Sơn | Tiền tài,2023-08-22T11:30:04Z,PT29M19S,2d,hd,98519,1664,,0,143,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục']",2024-07-09 14:10:14.070936
gWK5A7yAM3M,MẶT TỐI trong “truyền thống” ĂN THỊT CÁ VOI của NHẬT BẢN | Fei-Fei | Thế giới,2023-08-21T10:30:13Z,PT15M13S,2d,hd,229100,3731,,0,794,"['spiderum tiền tài', 'spiderum lối sống', 'spiderum giáo dục', 'ăn thịt cá voi ở nhật bản', 'cá voi', 'nhật bản', 'truyền thống ăn thịt cá voi', 'bí ẩn', 'khám phá', 'ca voi', 'ăn thịt cá voi', 'thịt cá voi', 'thịt cá voi ở nhật', 'review thịt cá voi', 'thịt cá voi có ăn được không', 'cá voi có ăn được không', 'cá voi có ăn thịt người không', 'cá heo', 'thịt cá heo', 'thịt cá mập', 'MẶT TỐI trong “truyền thống” ĂN THỊT CÁ VOI của NHẬT BẢN']",2024-07-09 14:10:14.205556
OJ_H3bFaISk,VIỆT NAM cần “ĐẠO NHÁI” để ĐI LÊN? | Mặt Nạ Mật | Quan điểm,2023-08-20T10:30:10Z,PT9M57S,2d,hd,38999,1164,,0,265,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'đạo nhái trung quốc', 'trung quốc đạo nhái', 'việt nam', 'đạo nhái', 'đạo nhái nước khác', 'đạo nhái các nước khác', 'học hỏi các nước khác', 'học hỏi']",2024-07-09 14:10:14.332598
W0CpPZocPa4,Giới hạn sức chịu đựng thể xác và tinh thần của con người | Gekki_ | Khoa Học,2023-08-19T10:30:10Z,PT15M16S,2d,hd,79968,1593,,0,120,"['spiderum', 'spiderum lịch sử', 'spiderum podcast', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'Giới hạn sức chịu đựng thể xác và tinh thần của con người', 'Giới hạn sức chịu đựng thể xác của con người', 'Giới hạn sức chịu đựng về thể xác', 'Giới hạn sức chịu đựng về tinh thần', 'Giới hạn sức chịu đựng thể xác', 'giới hạn sức chịu đựng về tinh thần', 'giới hạn', 'giới hạn của con người', 'những giới hạn của con người', 'giới hạn cơ thể con người']",2024-07-09 14:10:14.456131
scCYvrpG4wE,Tình yêu liệu chỉ tồn tại giữa người với người? | thế giới bình thường | Quan điểm,2023-08-19T04:30:15Z,PT11M16S,2d,hd,8368,293,,0,18,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'tình yêu', 'tình yêu là gì', 'tình yêu giữa người với người', 'tình là gì']",2024-07-09 14:10:14.577869
27T0MvOt2Q8,“BỘ LẠC CÔ ĐƠN” & những ánh nến LẬT ĐỔ Tổng thống HÀN QUỐC | Lê Khánh 123 | Thế giới,2023-08-18T10:30:00Z,PT9M46S,2d,hd,12141,387,,0,67,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục']",2024-07-09 14:10:14.703546
zhLI13y_OXc,Toàn bộ cuộc đời OAI PHONG LẪM LIỆT của ĐỨC THÁNH TRẦN | THẾ GIỚI THẦN THOẠI | THẾ GIỚI,2023-08-17T10:30:29Z,PT43M7S,2d,hd,188917,2540,,0,324,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'trần hưng đạo', 'lịch sử về trần hưng đạo', 'VÀI NÉT VỀ CUỘC ĐỜI CỦA TRẦN HƯNG ĐẠO - ĐỨC THÁNH TRẦN CỦA NGƯỜI DÂN VIỆT NAM', 'THẾ GIỚI THẦN THOẠI', 'Toàn bộ cuộc đời OAI PHONG LẪM LIỆT của ĐỨC THÁNH TRẦN | THẾ GIỚI THẦN THOẠI | THẾ GIỚI', 'lịch sử việt nam', 'trần quốc tuấn', 'đức thánh trần', 'đức thánh trần là ai', 'lịch sử trần hưng đạo']",2024-07-09 14:10:14.822876
uXeNIVQ1NPY,Có phải các trường ĐẠI HỌC ÚC đang VẮT HỌC SINH QUỐC TẾ như vắt sữa bò? | Huskywannafly | Quan điểm,2023-08-16T11:00:44Z,PT18M22S,2d,hd,125842,2780,,0,272,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'Trường Đại Học Úc', 'trường đại học úc', 'du học sinh úc', 'du học úc', 'du hoc uc', 'du học sinh', 'du học úc 2023', 'du học úc vlog', 'du học úc làm thêm', 'cuộc sống úc', 'cuoc song uc', 'úc', 'uc', 'australia', 'visa úc', 'visa 482 úc', 'visa úc 600', 'định cư úc', 'visa du lịch úc', 'dinh cu uc']",2024-07-09 14:10:14.950372
zjBlMhHPy5w,3 câu chuyện nhỏ và bình minh mới của Spiderum | Việt Anh,2023-08-15T11:00:49Z,PT10M19S,2d,hd,6537,296,,0,29,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', '3 câu chuyện nhỏ và bình minh mới của Spiderum', 'bình minh mới của Spiderum', 'nhện spiderum']",2024-07-09 14:10:15.069122
3dt7KhV6Mks,ĂN THỊT sao mới ĐÚNG?  | Minh HD | Quan điểm,2023-08-14T10:35:09Z,PT10M48S,2d,hd,37025,959,,0,258,"['spiderum', 'spiderum lịch sử', 'spiderum là gì', 'spiderum channel', 'spiderum podcast', 'spiderum blockchain', 'spiderum tiền tài', 'spiderum lối sống', 'spiderum khoa học', 'spiderum giáo dục', 'ĂN THỊT sao mới ĐÚNG? | Minh HD | Quan điểm', 'ăn thịt sao cho đúng', 'ăn thịt thú cưng', 'vì sao ăn thịt chó mèo không được mà gia súc lại được', 'ăn thịt động vật là đúng hay sai', 'quan điểm', 'spiderum quan điểm', 'Minh HD', 'Pinkdot', 'ăn thịt vật nuôi', 'ăn thịt chó mèo', 'ăn thịt']",2024-07-09 14:10:15.188693
